slug,order,topic_id_raw,topic_id_normalized
HTP017-Jackery-Battery-Pack-2000-User-Manual-JBP-2000B-EUUK-V2-0-2026-08-03,14,storage_maintenance,storage
HTP017-Jackery-Battery-Pack-2000-User-Manual-JBP-2000B-EUUK-V2-0-2026-08-03,15,warranty,warranty
HTP017-Jackery-Battery-Pack-2000-User-Manual-JBP-2000B-EUUK-V2-0-2026-08-03,16,regulatory_compliance,regulatory_compliance
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,1,cover,cover
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,2,preface_important,preface_important
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,3,toc,toc
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,4,safety_info,safety_info
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,5,symbol_meaning,symbol_meaning
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,6,box_contents,box_contents
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,7,product_overview,product_overview
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,8,fcc,fcc
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,9,lcd_display,lcd_display
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,10,operation,operation
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,11,connections,connections
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,12,troubleshooting,troubleshooting
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,13,charging,charging
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,14,specifications,specifications
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,15,storage_maintenance,storage
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,16,warranty,warranty
HTP017-Jackery-Battery-Pack-2000-User-Manual-V2-0-2026-04-27,17,back_cover,back_cover
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,1,cover,cover
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,2,toc,toc
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,3,safety_info,safety_info
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,4,usage_precautions,usage_precautions
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,5,disclaimer,disclaimer
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,6,box_contents,box_contents
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,7,product_overview,product_overview
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,8,lcd_display,lcd_display
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,9,operation,operation
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,10,ups_mode,ups_mode
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,11,charging,charging
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,12,troubleshooting,troubleshooting
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,13,specifications,specifications
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,14,warranty,warranty
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,15,app_setup,app_setup
E1500-HTE140-Jackery-1500-New-V1-0-2026-07-10-No-225,16,back_cover,back_cover
E2000-HTE152-Jackery-2000-Plus-V2-JP,1,cover,cover
E2000-HTE152-Jackery-2000-Plus-V2-JP,2,toc,toc
E2000-HTE152-Jackery-2000-Plus-V2-JP,3,safety_info,safety_info
E2000-HTE152-Jackery-2000-Plus-V2-JP,4,symbol_meaning,symbol_meaning
E2000-HTE152-Jackery-2000-Plus-V2-JP,5,usage_precautions,usage_precautions
E2000-HTE152-Jackery-2000-Plus-V2-JP,6,disclaimer,disclaimer
E2000-HTE152-Jackery-2000-Plus-V2-JP,7,box_contents,box_contents
E2000-HTE152-Jackery-2000-Plus-V2-JP,8,product_overview,product_overview
E2000-HTE152-Jackery-2000-Plus-V2-JP,9,lcd_display,lcd_display
E2000-HTE152-Jackery-2000-Plus-V2-JP,10,operation,operation
E2000-HTE152-Jackery-2000-Plus-V2-JP,11,ups_mode,ups_mode
E2000-HTE152-Jackery-2000-Plus-V2-JP,12,extra_battery,connections
E2000-HTE152-Jackery-2000-Plus-V2-JP,13,charging,charging
E2000-HTE152-Jackery-2000-Plus-V2-JP,14,troubleshooting,troubleshooting
E2000-HTE152-Jackery-2000-Plus-V2-JP,15,specifications,specifications
E2000-HTE152-Jackery-2000-Plus-V2-JP,16,warranty,warranty
E2000-HTE152-Jackery-2000-Plus-V2-JP,17,app_setup,app_setup
E2000-HTE152-Jackery-2000-Plus-V2-JP,18,back_cover,back_cover
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,1,cover,cover
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,2,preface_important,preface_important
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,3,toc,toc
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,4,safety_info,safety_info
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,5,user_maintenance_instructions,user_maintenance_instructions
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,6,symbol_meaning,symbol_meaning
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,7,box_contents,box_contents
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,8,product_overview,product_overview
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,9,lcd_display,lcd_display
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,10,operation,operation
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,11,ups_mode,ups_mode
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,12,charging,charging
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,13,storage_maintenance,storage
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,14,troubleshooting,troubleshooting
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,15,specifications,specifications
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,16,warranty,warranty
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,17,app_setup,app_setup
E1000-HTE153-Jackery-Explorer-1000-User-Manual-AU-V2,18,back_cover,back_cover
E1000-HTE153-Jackery-Explorer-1000-KR,1,cover,cover
E1000-HTE153-Jackery-Explorer-1000-KR,2,preface_important,preface_important
E1000-HTE153-Jackery-Explorer-1000-KR,3,safety_info,safety_info
E1000-HTE153-Jackery-Explorer-1000-KR,4,user_maintenance_instructions,user_maintenance_instructions
E1000-HTE153-Jackery-Explorer-1000-KR,5,symbol_meaning,symbol_meaning
E1000-HTE153-Jackery-Explorer-1000-KR,6,box_contents,box_contents
E1000-HTE153-Jackery-Explorer-1000-KR,7,product_overview,product_overview
E1000-HTE153-Jackery-Explorer-1000-KR,8,lcd_display,lcd_display
E1000-HTE153-Jackery-Explorer-1000-KR,9,operation,operation
E1000-HTE153-Jackery-Explorer-1000-KR,10,ups_mode,ups_mode
E1000-HTE153-Jackery-Explorer-1000-KR,11,charging,charging
E1000-HTE153-Jackery-Explorer-1000-KR,12,storage_maintenance,storage
E1000-HTE153-Jackery-Explorer-1000-KR,13,troubleshooting,troubleshooting
E1000-HTE153-Jackery-Explorer-1000-KR,14,specifications,specifications
E1000-HTE153-Jackery-Explorer-1000-KR,15,warranty,warranty
E1000-HTE153-Jackery-Explorer-1000-KR,16,app_setup,app_setup
E1000-HTE153-Jackery-Explorer-1000-KR,17,back_cover,back_cover
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,1,cover,cover
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,2,preface_important,preface_important
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,3,toc,toc
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,4,safety_info,safety_info
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,5,user_maintenance_instructions,user_maintenance_instructions
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,6,symbol_meaning,symbol_meaning
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,7,fcc,fcc
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,8,box_contents,box_contents
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,9,product_overview,product_overview
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,10,lcd_display,lcd_display
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,11,operation,operation
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,12,ups_mode,ups_mode
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,13,charging,charging
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,14,storage_maintenance,storage
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,15,troubleshooting,troubleshooting
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,16,specifications,specifications
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,17,warranty,warranty
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,18,app_setup,app_setup
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,19,regulatory_compliance,regulatory_compliance
E1000-HTE153-Explorer-1000-Manual-do-Usuario-BR,20,back_cover,back_cover
